Id,ActivityDate,activity_weekday,TotalSteps,activity_category,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,total_workout_mins,total_active_mins,active_percentage,SedentaryMinutes,sedentary_percentage,Calories
2873212765,4/4/2016,Monday,9713,Moderate,6.53,6.53,0,0.34,0.89,5.29,0,6,24,355,30,385,26.74%,1055,73.26%,2046
2873212765,4/5/2016,Tuesday,8432,Moderate,5.67,5.67,0,0,0,5.65,0.01,0,0,374,0,374,25.97%,1066,74.03%,1953
2873212765,4/6/2016,Wednesday,7350,Light,4.94,4.94,0,0,0,4.94,0,0,0,382,0,382,26.53%,1058,73.47%,1910
2873212765,4/7/2016,Thursday,9353,Moderate,6.31,6.31,0,0.37,0.69,5.24,0,5,17,363,22,385,26.74%,1055,73.26%,2035
2873212765,4/8/2016,Friday,7157,Light,4.81,4.81,0,0,0,4.81,0,0,0,380,0,380,26.39%,1060,73.61%,1944
2873212765,4/9/2016,Saturday,14103,Active,9.56,9.56,0,3.02,0.41,6.14,0.01,46,8,288,54,342,23.75%,1098,76.25%,2257
2873212765,4/10/2016,Sunday,5290,Light,3.55,3.55,0,0.04,0.34,3.17,0,1,8,251,9,260,18.06%,1180,81.94%,1724
2873212765,4/11/2016,Monday,7497,Light,5.04,5.04,0,0,0,5.04,0,0,0,357,0,357,24.79%,882,61.25%,1741
2873212765,4/12/2016,Tuesday,8796,Moderate,5.91,5.91,0,0.11,0.93,4.88,0,2,21,356,23,379,26.32%,1061,73.68%,1982
2873212765,4/13/2016,Wednesday,7618,Moderate,5.12,5.12,0,0,0.22,4.88,0.02,0,8,404,8,412,28.61%,1028,71.39%,2004
2873212765,4/14/2016,Thursday,7910,Moderate,5.32,5.32,0,0,0,5.32,0,0,0,331,0,331,22.99%,1109,77.01%,1893
2873212765,4/15/2016,Friday,8482,Moderate,5.7,5.7,0,0,0,5.69,0.01,0,0,448,0,448,31.11%,992,68.89%,2063
2873212765,4/16/2016,Saturday,9685,Moderate,6.65,6.65,0,3.11,0.02,3.51,0.01,47,1,305,48,353,24.51%,1087,75.49%,2148
2873212765,4/17/2016,Sunday,2524,Sedentary,1.7,1.7,0,0,0.35,1.34,0,0,8,160,8,168,11.67%,1272,88.33%,1529
2873212765,4/18/2016,Monday,7762,Moderate,5.24,5.24,0,0.07,0.28,4.89,0,1,6,311,7,318,22.08%,1122,77.92%,1890
2873212765,4/19/2016,Tuesday,7948,Moderate,5.37,5.37,0,0,0,5.36,0,0,0,389,0,389,27.01%,1051,72.99%,1956
2873212765,4/20/2016,Wednesday,9202,Moderate,6.3,6.3,0,1.51,0.12,4.66,0.01,22,5,378,27,405,28.13%,1035,71.88%,2094
2873212765,4/21/2016,Thursday,8859,Moderate,5.98,5.98,0,0.13,0.37,5.47,0.01,2,10,371,12,383,26.60%,1057,73.40%,1970
2873212765,4/22/2016,Friday,7286,Light,4.9,4.9,0,0.46,0,4.42,0.02,46,0,366,46,412,28.61%,1028,71.39%,2241
2873212765,4/23/2016,Saturday,9317,Moderate,6.35,6.35,0,2.09,0.23,4.02,0.01,28,5,330,33,363,25.21%,1077,74.79%,2021
2873212765,4/24/2016,Sunday,6873,Light,4.68,4.68,0,3,0.06,1.62,0,46,1,190,47,237,16.46%,1203,83.54%,1898
2873212765,4/25/2016,Monday,7373,Light,4.95,4.95,0,0,0,4.95,0,0,0,359,0,359,24.93%,1081,75.07%,1907
2873212765,4/26/2016,Tuesday,8242,Moderate,5.54,5.54,0,0.12,0.18,5.24,0,2,5,309,7,316,21.94%,1124,78.06%,1882
2873212765,4/27/2016,Wednesday,3516,Sedentary,2.36,2.36,0,0,0,2.36,0,46,0,197,46,243,16.88%,1197,83.13%,1966
2873212765,4/28/2016,Thursday,7913,Moderate,5.41,5.41,0,2.16,0.34,2.91,0,28,7,213,35,248,17.22%,1192,82.78%,1835
2873212765,4/29/2016,Friday,7365,Light,4.95,4.95,0,1.36,1.41,2.18,0,20,23,206,43,249,17.29%,1191,82.71%,1780
2873212765,4/30/2016,Saturday,8452,Moderate,5.68,5.68,0,0.33,1.08,4.26,0.01,5,20,248,25,273,18.96%,1167,81.04%,1830
2873212765,5/1/2016,Sunday,7399,Light,4.97,4.97,0,0.49,1.04,3.44,0,7,18,196,25,221,15.35%,1219,84.65%,1739
2873212765,5/2/2016,Monday,7525,Moderate,5.06,5.06,0,0,0.21,4.83,0.02,0,7,334,7,341,23.68%,1099,76.32%,1878
2873212765,5/3/2016,Tuesday,7412,Light,4.98,4.98,0,0.06,0.25,4.66,0.01,1,6,363,7,370,25.69%,1070,74.31%,1906
2873212765,5/4/2016,Wednesday,8278,Moderate,5.56,5.56,0,0,0,5.56,0,0,0,420,0,420,29.17%,1020,70.83%,2015
2873212765,5/5/2016,Thursday,8314,Moderate,5.61,5.61,0,0.78,0.8,4.03,0,13,23,311,36,347,24.10%,1093,75.90%,1971
2873212765,5/6/2016,Friday,7063,Light,4.75,4.75,0,0,0.12,4.61,0.01,0,5,370,5,375,26.04%,1065,73.96%,1910
2873212765,5/7/2016,Saturday,4940,Sedentary,3.38,3.38,0,2.28,0.55,0.55,0,75,11,52,86,138,9.58%,1302,90.42%,1897
2873212765,5/8/2016,Sunday,8168,Moderate,5.54,5.54,0,2.9,0,2.64,0,46,0,326,46,372,25.83%,1068,74.17%,2096
2873212765,5/9/2016,Monday,7726,Moderate,5.19,5.19,0,0,0,5.19,0,0,0,345,0,345,23.96%,1095,76.04%,1906
2873212765,5/10/2016,Tuesday,8275,Moderate,5.56,5.56,0,0,0,5.55,0.01,0,0,373,0,373,25.90%,1067,74.10%,1962
2873212765,5/11/2016,Wednesday,6440,Light,4.33,4.33,0,0,0,4.32,0.01,0,0,319,0,319,22.15%,1121,77.85%,1826
2873212765,5/12/2016,Thursday,7566,Moderate,5.11,5.11,0,0,0,5.11,0,0,0,268,0,268,18.61%,720,50.00%,1431
2891001357,3/29/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1920
2891001357,3/30/2016,Wednesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1920
2891001357,3/31/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1920
2891001357,4/1/2016,Friday,0,Sedentary,0,0,4.83,0,0,0,0,0,660,0,660,660,45.83%,780,54.17%,4562
2891001357,4/2/2016,Saturday,4126,Sedentary,3.22,0,3.22,0,0,3.22,0,0,0,720,0,720,50.00%,720,50.00%,2881
2891001357,4/3/2016,Sunday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1920
2891001357,4/4/2016,Monday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1920
2891001357,4/5/2016,Tuesday,2063,Sedentary,1.61,0,1.61,0,0,1.61,0,0,0,630,0,630,43.75%,99,6.88%,1144
3372868164,4/1/2016,Friday,5785,Light,3.95,3.95,0,0,0,3.91,0.039999999,0,0,311,0,311,21.60%,1129,78.40%,1852
3372868164,4/2/2016,Saturday,7625,Moderate,5.23,5.23,0,1.68,0.04,3.5,0.01,24,1,341,25,366,25.42%,1074,74.58%,2069
3372868164,4/3/2016,Sunday,4706,Sedentary,3.21,3.21,0,0,0,3.21,0,0,0,299,0,299,20.76%,1141,79.24%,1816
3372868164,4/4/2016,Monday,5861,Light,4.02,4.02,0,1.3,0.22,2.49,0.01,20,7,233,27,260,18.06%,1180,81.94%,1878
3372868164,4/5/2016,Tuesday,4460,Sedentary,3.04,3.04,0,0,0,3.02,0.029999999,0,0,248,0,248,17.22%,1192,82.78%,1787
3372868164,4/6/2016,Wednesday,6406,Light,4.39,4.39,0,0.78,0.09,3.52,0.01,17,4,325,21,346,24.03%,1094,75.97%,2010
3372868164,4/7/2016,Thursday,7392,Light,5.1,5.1,0,0.87,0.16,4.05,0.02,14,9,332,23,355,24.65%,1085,75.35%,2038
3372868164,4/8/2016,Friday,5551,Light,3.79,3.79,0,0,0,3.77,0.01,0,0,282,0,282,19.58%,1158,80.42%,1815
3372868164,4/9/2016,Saturday,8827,Moderate,6.25,6.25,0,1.77,0.48,4,0.01,21,10,346,31,377,26.18%,1063,73.82%,2062
3372868164,4/10/2016,Sunday,4662,Sedentary,3.18,3.18,0,1.04,0.15,1.99,0,22,4,152,26,178,12.36%,735,51.04%,1276
3372868164,4/12/2016,Tuesday,4747,Sedentary,3.24,3.24,0,0,0,3.23,0.01,0,0,280,0,280,19.44%,1160,80.56%,1788
3372868164,4/13/2016,Wednesday,9715,Moderate,6.63,6.63,0,0.99,0.34,5.27,0.02,16,8,371,24,395,27.43%,1045,72.57%,2093
3372868164,4/14/2016,Thursday,8844,Moderate,6.03,6.03,0,0.34,1.03,4.65,0.01,6,25,370,31,401,27.85%,1039,72.15%,2065
3372868164,4/15/2016,Friday,7451,Light,5.08,5.08,0,0,0,5.06,0.02,0,0,335,0,335,23.26%,1105,76.74%,1908
3372868164,4/16/2016,Saturday,6905,Light,4.73,4.73,0,0,0,4.7,0.029999999,0,0,356,0,356,24.72%,1084,75.28%,1908
3372868164,4/17/2016,Sunday,8199,Moderate,5.88,5.88,0,1.41,0.1,4.36,0.01,11,2,322,13,335,23.26%,1105,76.74%,1964
3372868164,4/18/2016,Monday,6798,Light,4.64,4.64,0,1.08,0.2,3.35,0,20,7,343,27,370,25.69%,1070,74.31%,2014
3372868164,4/19/2016,Tuesday,7711,Moderate,5.26,5.26,0,0,0,5.24,0.02,0,0,376,0,376,26.11%,1064,73.89%,1985
3372868164,4/20/2016,Wednesday,4880,Sedentary,3.33,3.33,0,0.84,0.09,2.38,0.02,15,3,274,18,292,20.28%,1148,79.72%,1867
3372868164,4/21/2016,Thursday,8857,Moderate,6.07,6.07,0,1.15,0.26,4.64,0.01,18,9,376,27,403,27.99%,1037,72.01%,2124
3372868164,4/22/2016,Friday,3843,Sedentary,2.62,2.62,0,0,0,2.61,0.01,0,0,206,0,206,14.31%,1234,85.69%,1669
3372868164,4/23/2016,Saturday,7396,Light,5.07,5.07,0,1.4,0.08,3.58,0,20,2,303,22,325,22.57%,1115,77.43%,1995
3372868164,4/24/2016,Sunday,6731,Light,4.59,4.59,0,0.89,0.19,3.49,0.02,14,7,292,21,313,21.74%,1127,78.26%,1921
3372868164,4/25/2016,Monday,5995,Light,4.09,4.09,0,0,0,4.09,0,0,0,416,0,416,28.89%,1024,71.11%,2010
3372868164,4/26/2016,Tuesday,8283,Moderate,5.79,5.79,0,1.85,0.05,3.87,0.01,22,2,333,24,357,24.79%,1083,75.21%,2057
3372868164,4/27/2016,Wednesday,7904,Moderate,5.42,5.42,0,1.58,0.63,3.19,0.01,24,13,346,37,383,26.60%,1057,73.40%,2095
3372868164,4/28/2016,Thursday,5512,Light,3.76,3.76,0,0,0,3.76,0,0,0,385,0,385,26.74%,1055,73.26%,1972
3372868164,4/29/2016,Friday,9135,Moderate,6.23,6.23,0,0,0,6.22,0.01,0,0,402,0,402,27.92%,1038,72.08%,2044
3372868164,4/30/2016,Saturday,5250,Light,3.58,3.58,0,1.06,0.09,2.42,0.01,17,4,300,21,321,22.29%,1119,77.71%,1946
3372868164,5/1/2016,Sunday,3077,Sedentary,2.1,2.1,0,0,0,2.09,0,0,0,172,0,172,11.94%,842,58.47%,1237
3977333714,4/1/2016,Friday,4499,Sedentary,3.01,3.01,0,0,0,3.01,0,0,0,168,0,168,11.67%,842,58.47%,1288
3977333714,4/2/2016,Saturday,7618,Moderate,5.1,5.1,0,0,0.18,4.91,0,0,6,302,6,308,21.39%,842,58.47%,1490
3977333714,4/3/2016,Sunday,11508,Active,7.7,7.7,0,2.17,0.84,4.69,0,29,22,282,51,333,23.13%,748,51.94%,1630
3977333714,4/4/2016,Monday,11943,Active,7.99,7.99,0,1.03,2.01,4.95,0,16,43,297,59,356,24.72%,710,49.31%,1648
3977333714,4/5/2016,Tuesday,12303,Active,8.23,8.23,0,1.71,1.35,5.17,0,26,32,291,58,349,24.24%,605,42.01%,1649
3977333714,4/6/2016,Wednesday,15425,Active,10.32,10.32,0,1.62,1.82,6.87,0,24,45,331,69,400,27.78%,614,42.64%,1783
3977333714,4/7/2016,Thursday,8422,Moderate,5.63,5.63,0,0,3.6,2.04,0,0,81,139,81,220,15.28%,815,56.60%,1431
3977333714,4/8/2016,Friday,10226,Active,6.84,6.84,0,0,4.44,2.4,0,0,101,174,101,275,19.10%,685,47.57%,1524
3977333714,4/9/2016,Saturday,14583,Active,9.76,9.76,0,2.48,1.74,5.53,0,35,36,254,71,325,22.57%,697,48.40%,1697
3977333714,4/10/2016,Sunday,3573,Sedentary,2.39,2.39,0,0.94,0.41,0.97,0,15,8,99,23,122,8.47%,866,60.14%,1232
3977333714,4/11/2016,Monday,3108,Sedentary,2.14,2.14,0,0.07,0.04,1.96,0,1,1,129,2,131,9.10%,894,62.08%,1223
3977333714,4/12/2016,Tuesday,8856,Moderate,5.98,5.98,0,3.06,0.91,2.01,0,44,19,131,63,194,13.47%,777,53.96%,1450
3977333714,4/13/2016,Wednesday,10035,Active,6.71,6.71,0,2.03,2.13,2.55,0,31,46,153,77,230,15.97%,754,52.36%,1495
3977333714,4/14/2016,Thursday,7641,Moderate,5.11,5.11,0,0.32,0.97,3.82,0,5,23,214,28,242,16.81%,801,55.63%,1433
3977333714,4/15/2016,Friday,9010,Moderate,6.06,6.06,0,1.05,1.75,3.26,0,15,42,183,57,240,16.67%,644,44.72%,1468
3977333714,4/16/2016,Saturday,13459,Active,9,9,0,2.03,4,2.97,0,31,83,153,114,267,18.54%,663,46.04%,1625
3977333714,4/17/2016,Sunday,10415,Active,6.97,6.97,0,0.7,2.35,3.92,0,11,58,205,69,274,19.03%,600,41.67%,1529
3977333714,4/18/2016,Monday,11663,Active,7.8,7.8,0,0.25,3.73,3.82,0,4,95,214,99,313,21.74%,605,42.01%,1584
3977333714,4/19/2016,Tuesday,12414,Active,8.78,8.78,0,2.24,2.45,3.96,0,19,67,221,86,307,21.32%,738,51.25%,1638
3977333714,4/20/2016,Wednesday,11658,Active,7.83,7.83,0,0.2,4.35,3.28,0,2,98,164,100,264,18.33%,845,58.68%,1554
3977333714,4/21/2016,Thursday,6093,Light,4.08,4.08,0,0,0,4.06,0,0,0,242,0,242,16.81%,712,49.44%,1397
3977333714,4/22/2016,Friday,8911,Moderate,5.96,5.96,0,2.33,0.58,3.06,0,33,12,188,45,233,16.18%,731,50.76%,1481
3977333714,4/23/2016,Saturday,12058,Active,8.07,8.07,0,0,4.22,3.85,0,0,92,252,92,344,23.89%,724,50.28%,1638
3977333714,4/24/2016,Sunday,14112,Active,10,10,0,3.27,4.56,2.17,0,30,95,129,125,254,17.64%,660,45.83%,1655
3977333714,4/25/2016,Monday,11177,Active,8.48,8.48,0,5.62,0.43,2.41,0,50,9,133,59,192,13.33%,781,54.24%,1570
3977333714,4/26/2016,Tuesday,11388,Active,7.62,7.62,0,0.45,4.22,2.95,0,7,95,170,102,272,18.89%,797,55.35%,1551
3977333714,4/27/2016,Wednesday,7193,Light,5.04,5.04,0,0,0.42,4.62,0,0,10,176,10,186,12.92%,714,49.58%,1377
3977333714,4/28/2016,Thursday,7114,Light,4.88,4.88,0,1.37,0.29,3.22,0,15,8,190,23,213,14.79%,804,55.83%,1407
3977333714,4/29/2016,Friday,10645,Active,7.75,7.75,0,3.74,1.3,2.71,0,36,32,150,68,218,15.14%,744,51.67%,1545
3977333714,4/30/2016,Saturday,13238,Active,9.2,9.2,0,3.69,2.1,3.41,0,43,52,194,95,289,20.07%,687,47.71%,1650
3977333714,5/1/2016,Sunday,10414,Active,7.07,7.07,0,2.67,1.98,2.41,0,41,40,124,81,205,14.24%,691,47.99%,1501
3977333714,5/2/2016,Monday,16520,Active,11.05,11.05,0,1.54,6.48,3.02,0,24,143,176,167,343,23.82%,713,49.51%,1760
3977333714,5/3/2016,Tuesday,14335,Active,9.59,9.59,0,3.32,1.74,4.53,0,47,41,258,88,346,24.03%,594,41.25%,1710
3977333714,5/4/2016,Wednesday,13559,Active,9.44,9.44,0,1.81,4.58,2.89,0,14,96,142,110,252,17.50%,852,59.17%,1628
3977333714,5/5/2016,Thursday,12312,Active,8.58,8.58,0,1.76,4.11,2.71,0,14,88,178,102,280,19.44%,680,47.22%,1618
3977333714,5/6/2016,Friday,11677,Active,8.28,8.28,0,3.11,2.51,2.67,0,29,55,168,84,252,17.50%,676,46.94%,1590
3977333714,5/7/2016,Saturday,11550,Active,7.73,7.73,0,0,4.13,3.59,0,0,86,208,86,294,20.42%,703,48.82%,1574
3977333714,5/8/2016,Sunday,13585,Active,9.09,9.09,0,0.68,5.24,3.17,0,9,116,171,125,296,20.56%,688,47.78%,1633
3977333714,5/9/2016,Monday,14687,Active,10.08,10.08,0,0.77,5.6,3.55,0,8,122,151,130,281,19.51%,1159,80.49%,1667
3977333714,5/10/2016,Tuesday,13072,Active,8.78,8.78,0,0.07,5.4,3.31,0,1,115,196,116,312,21.67%,676,46.94%,1630
3977333714,5/11/2016,Wednesday,746,Sedentary,0.5,0.5,0,0.37,0,0.13,0,4,0,9,4,13,0.90%,13,0.90%,52
4020332650,3/12/2016,Saturday,5543,Light,3.97,3.97,0,0,0,3.96,0.01,0,0,254,0,254,17.64%,757,52.57%,2990
4020332650,3/13/2016,Sunday,3226,Sedentary,2.31,2.31,0,0,0,2.28,0,0,0,136,0,136,9.44%,771,53.54%,2480
4020332650,3/14/2016,Monday,3023,Sedentary,2.17,2.17,0,0,0,2.14,0,0,0,145,0,145,10.07%,1005,69.79%,2570
4020332650,3/15/2016,Tuesday,5906,Light,4.23,4.23,0,0,0.16,4.04,0,0,10,215,10,225,15.63%,874,60.69%,3016
4020332650,3/16/2016,Wednesday,12483,Active,8.99,8.99,0,1.45,0.57,6.9,0,25,14,309,39,348,24.17%,599,41.60%,3830
4020332650,3/17/2016,Thursday,8940,Moderate,6.41,6.41,0,0,0,0.61,0.039999999,0,0,47,0,47,3.26%,986,68.47%,3706
4020332650,3/18/2016,Friday,368,Sedentary,0.26,0.26,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,2024
4020332650,3/19/2016,Saturday,5702,Light,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,2980
4020332650,3/20/2016,Sunday,10330,Active,7.41,7.41,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3728
4020332650,3/21/2016,Monday,8778,Moderate,6.29,6.29,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3348
4020332650,3/22/2016,Tuesday,6662,Light,4.78,4.78,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3162
4020332650,3/23/2016,Wednesday,6309,Light,4.52,4.52,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3140
4020332650,3/24/2016,Thursday,1951,Sedentary,1.41,1.41,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,3/25/2016,Friday,5563,Light,3.99,3.99,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3681
4020332650,3/26/2016,Saturday,4370,Sedentary,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3444
4020332650,3/27/2016,Sunday,7144,Light,5.12,5.12,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,3510
4020332650,3/28/2016,Monday,2106,Sedentary,1.51,1.51,0,0.02,0.05,0.21,0,31,45,75,76,151,10.49%,1289,89.51%,4010
4020332650,3/29/2016,Tuesday,4152,Sedentary,2.98,2.98,0,0,0,2.96,0,0,0,187,0,187,12.99%,1253,87.01%,2976
4020332650,3/30/2016,Wednesday,5400,Light,3.87,3.87,0,0,0,3.85,0,0,0,258,0,258,17.92%,795,55.21%,3418
4020332650,3/31/2016,Thursday,7428,Light,5.33,5.33,0,0.87,0.92,3.51,0,18,33,261,51,312,21.67%,860,59.72%,3439
4020332650,4/1/2016,Friday,5351,Light,3.84,3.84,0,0.62,0.18,3.01,0,15,17,210,32,242,16.81%,748,51.94%,3338
4020332650,4/2/2016,Saturday,4299,Sedentary,3.1,3.1,0,0.09,0.21,2.74,0.039999999,3,15,162,18,180,12.50%,752,52.22%,2892
4020332650,4/3/2016,Sunday,6107,Light,4.38,4.38,0,0,0,4.36,0,0,0,265,0,265,18.40%,776,53.89%,3313
4020332650,4/4/2016,Monday,6429,Light,4.6,4.6,0,0,0.95,3.65,0,0,28,193,28,221,15.35%,741,51.46%,3118
4020332650,4/5/2016,Tuesday,6880,Light,4.93,4.93,0,0.5,0.76,3.65,0,7,19,165,26,191,13.26%,1249,86.74%,2966
4020332650,4/6/2016,Wednesday,7476,Light,5.36,5.36,0,0,0,5.31,0,0,0,263,0,263,18.26%,920,63.89%,3253
4020332650,4/7/2016,Thursday,6581,Light,4.72,4.72,0,0,0.29,4.39,0,0,8,241,8,249,17.29%,1191,82.71%,3032
4020332650,4/8/2016,Friday,10480,Active,7.51,7.51,0,0.41,1.47,5.01,0.039999999,6,37,272,43,315,21.88%,1125,78.13%,4034
4020332650,4/9/2016,Saturday,7734,Moderate,5.55,5.55,0,1.16,0.49,3.82,0.059999999,20,12,223,32,255,17.71%,1185,82.29%,3264
4020332650,4/10/2016,Sunday,5129,Light,3.68,3.68,0,0.18,0.24,3.21,0.01,5,7,176,12,188,13.06%,1178,81.81%,2817
4020332650,4/11/2016,Monday,2993,Sedentary,2.15,2.15,0,0,0,2.09,0,0,0,114,0,114,7.92%,888,61.67%,2507
4020332650,4/12/2016,Tuesday,8539,Moderate,6.12,6.12,0,0.15,0.24,5.68,0,4,15,331,19,350,24.31%,712,49.44%,3654
4020332650,4/13/2016,Wednesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1981
4020332650,4/14/2016,Thursday,108,Sedentary,0.08,0.08,0,0,0,0.03,0,0,0,3,0,3,0.21%,1437,99.79%,2011
4020332650,4/15/2016,Friday,1882,Sedentary,1.35,1.35,0,0.21,0.36,0.77,0,36,18,87,54,141,9.79%,1299,90.21%,2951
4020332650,4/16/2016,Saturday,1982,Sedentary,1.42,1.42,0,0.45,0.37,0.59,0,65,21,55,86,141,9.79%,1222,84.86%,3051
4020332650,4/17/2016,Sunday,16,Sedentary,0.01,0.01,0,0,0,0.01,0,0,0,2,0,2,0.14%,1438,99.86%,1990
4020332650,4/18/2016,Monday,62,Sedentary,0.04,0.04,0,0,0,0.04,0,0,0,2,0,2,0.14%,1438,99.86%,1995
4020332650,4/19/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/20/2016,Wednesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/21/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/22/2016,Friday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/23/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/24/2016,Sunday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/25/2016,Monday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/26/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/27/2016,Wednesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/28/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/29/2016,Friday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,4/30/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,5/1/2016,Sunday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1980
4020332650,5/2/2016,Monday,475,Sedentary,0.34,0.34,0,0,0.04,0.29,0,0,11,31,11,42,2.92%,1350,93.75%,2207
4020332650,5/3/2016,Tuesday,4496,Sedentary,3.22,3.22,0,0,0,3.15,0.050000001,0,0,174,0,174,12.08%,950,65.97%,2828
4020332650,5/4/2016,Wednesday,10252,Active,7.35,7.35,0,0.67,1.04,5.58,0,13,46,346,59,405,28.13%,531,36.88%,3879
4020332650,5/5/2016,Thursday,11728,Active,8.43,8.43,0,2.62,1.68,4.04,0.07,38,42,196,80,276,19.17%,916,63.61%,3429
4020332650,5/6/2016,Friday,4369,Sedentary,3.13,3.13,0,0,0,3.1,0.01,0,0,177,0,177,12.29%,855,59.38%,2704
4020332650,5/7/2016,Saturday,6132,Light,4.4,4.4,0,0,0,3.58,0,0,0,184,0,184,12.78%,1256,87.22%,2975
4020332650,5/8/2016,Sunday,5862,Light,4.2,4.2,0,0,0,4.15,0,0,0,263,0,263,18.26%,775,53.82%,3089
4020332650,5/9/2016,Monday,4556,Sedentary,3.27,3.27,0,0.2,0.12,2.94,0,3,5,173,8,181,12.57%,1225,85.07%,2785
4020332650,5/10/2016,Tuesday,5546,Light,3.98,3.98,0,0,0,3.87,0.039999999,0,0,206,0,206,14.31%,774,53.75%,2926
4020332650,5/11/2016,Wednesday,3689,Sedentary,2.65,2.65,0,0.11,0.17,2.33,0,2,8,134,10,144,10.00%,1296,90.00%,2645
4020332650,5/12/2016,Thursday,590,Sedentary,0.42,0.42,0,0,0,0.41,0,0,0,21,0,21,1.46%,721,50.07%,1120
4057192912,3/12/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1777
4057192912,3/13/2016,Sunday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1777
4057192912,3/14/2016,Monday,8433,Moderate,6.23,6.23,0,2.45,0.33,3.44,0,30,7,135,37,172,11.94%,1268,88.06%,2453
4057192912,3/15/2016,Tuesday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,3/16/2016,Wednesday,2139,Sedentary,1.56,1.56,0,0,1.3,0.26,0,0,28,15,28,43,2.99%,1397,97.01%,1935
4057192912,3/17/2016,Thursday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1776
4057192912,3/18/2016,Friday,949,Sedentary,0.69,0.69,0,0,0,0.69,0,0,0,34,0,34,2.36%,1406,97.64%,1870
4057192912,3/19/2016,Saturday,0,Sedentary,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1440,100.00%,1777
4057192912,3/20/2016,Sunday,44,Sedentary,0.03,0.03,0,0,0,0.03,0,0,0,2,0,2,0.14%,1438,99.86%,1782
4057192912,3/21/2016,Monday,2660,Sedentary,1.94,1.94,0,0,0,1.94,0,0,0,46,0,46,3.19%,1394,96.81%,1978
4057192912,3/22/2016,Tuesday,5561,Light,4.19,4.19,0,0,0,4.07,0,0,0,169,0,169,11.74%,1271,88.26%,2296
4057192912,3/23/2016,Wednesday,7239,Light,5.34,5.34,0,0.55,0.36,4.38,0,7,7,190,14,204,14.17%,1236,85.83%,2484
4057192912,3/24/2016,Thursday,7,Sedentary,0.01,0.01,0,0,0,0.01,0,0,0,1,0,1,0.07%,1439,99.93%,1787
